order_id,customer_id,product_id,order_date,quantity,total_amount,payment_method,order_status
900370,11210,50821,2023-10-15 00:00:00,6,2652,Bank Transfer,Cancelled
900371,12297,50308,2022-12-14 00:00:00,4,1120,Credit Card,Delivered
900372,10749,50337,2023-12-06 00:00:00,9,1800,PayPal,Cancelled
900373,10805,50671,2022-05-03 00:00:00,7,637,PayPal,Returned
900374,10134,50783,2022-09-11 00:00:00,7,623,Bank Transfer,Pending
900375,10321,50121,2021-06-19 00:00:00,5,155,PayPal,Cancelled
900376,12438,50766,2021-05-26 00:00:00,1,214,PayPal,Delivered
900377,10434,50404,2023-05-18 00:00:00,2,516,PayPal,Pending
900378,11046,50773,2022-02-24 00:00:00,8,2096,PayPal,Returned
900379,10873,50647,2022-07-27 00:00:00,5,265,PayPal,Cancelled
900380,12906,50786,2023-10-24 00:00:00,2,660,Credit Card,Pending
900381,12099,50568,2023-03-10 00:00:00,5,2240,PayPal,Cancelled
900382,12224,50843,2021-11-17 00:00:00,8,3616,PayPal,Pending
900383,12918,50096,2021-09-03 00:00:00,4,1560,Credit Card,Delivered
900384,10253,50114,2022-04-22 00:00:00,3,1152,Bank Transfer,Cancelled
900385,10966,50987,2023-02-22 00:00:00,5,395,Bank Transfer,Cancelled
900386,10739,50986,2022-06-17 00:00:00,7,2786,Credit Card,Cancelled
900387,11130,50869,2021-08-25 00:00:00,2,194,Credit Card,Delivered
900388,11340,50429,2023-09-02 00:00:00,1,208,Bank Transfer,Pending
900389,10302,50540,2022-11-10 00:00:00,5,1640,PayPal,Delivered
900390,12596,50818,2022-08-02 00:00:00,7,1673,PayPal,Returned
900391,11978,50002,2021-05-10 00:00:00,8,496,Credit Card,Returned
900392,12764,50212,2021-01-11 00:00:00,8,1512,PayPal,Returned
900393,12827,50580,2021-09-14 00:00:00,10,4970,Credit Card,Pending
900394,12316,50640,2023-03-27 00:00:00,9,837,Bank Transfer,Cancelled
900395,10551,50333,2022-01-04 00:00:00,1,413,PayPal,Pending
900396,11479,50024,2023-08-02 00:00:00,7,1575,Bank Transfer,Returned
900397,11316,50765,2023-06-01 00:00:00,10,3900,PayPal,Pending
900398,11588,50368,2021-01-19 00:00:00,8,3384,PayPal,Cancelled
900399,11823,50742,2021-04-20 00:00:00,6,300,PayPal,Cancelled
900400,11825,50506,2022-05-20 00:00:00,10,1420,Credit Card,Pending
900401,11165,51000,2023-11-24 00:00:00,4,44,Bank Transfer,Returned
900402,10314,50176,2023-09-30 00:00:00,7,847,Credit Card,Cancelled
900403,10184,50429,2021-09-12 00:00:00,3,624,Credit Card,Returned
900404,11688,50887,2022-09-30 00:00:00,2,618,Bank Transfer,Cancelled
900405,10713,50733,2021-05-14 00:00:00,6,2172,Bank Transfer,Returned
900406,12176,50442,2022-05-14 00:00:00,2,934,Credit Card,Pending
900407,11311,50548,2022-02-01 00:00:00,6,1416,Credit Card,Delivered
900408,12748,50514,2022-10-09 00:00:00,10,4840,Credit Card,Delivered
900409,12434,50895,2022-11-16 00:00:00,3,138,Bank Transfer,Returned
900410,10271,50361,2021-01-19 00:00:00,2,584,Credit Card,Cancelled
900411,11795,50274,2023-10-08 00:00:00,8,352,Bank Transfer,Pending
900412,10811,50177,2021-04-29 00:00:00,4,288,Credit Card,Cancelled
900413,12463,50264,2021-10-29 00:00:00,4,92,Bank Transfer,Delivered
900414,10198,50186,2021-08-15 00:00:00,7,3255,Credit Card,Delivered
900415,11080,50527,2021-12-22 00:00:00,8,2104,PayPal,Pending
900416,12879,50913,2022-12-02 00:00:00,9,1413,PayPal,Returned
900417,11227,50279,2022-05-02 00:00:00,10,4900,Bank Transfer,Pending
900418,11645,50706,2021-08-11 00:00:00,8,336,Bank Transfer,Delivered
900419,10628,50198,2023-09-22 00:00:00,4,1584,PayPal,Pending
900420,10604,50349,2022-05-15 00:00:00,2,430,Bank Transfer,Delivered
900421,11162,50923,2023-11-12 00:00:00,10,3180,Bank Transfer,Cancelled
900422,11446,50421,2021-12-31 00:00:00,5,1120,PayPal,Delivered
900423,11081,50305,2023-12-04 00:00:00,7,322,Credit Card,Delivered
900424,11586,50064,2022-06-03 00:00:00,2,160,Bank Transfer,Pending
900425,12119,50290,2022-06-13 00:00:00,4,1488,Bank Transfer,Pending
900426,10911,50018,2021-07-05 00:00:00,6,1050,Credit Card,Pending
900427,10594,50064,2023-03-09 00:00:00,8,640,Credit Card,Cancelled
900428,11396,50874,2023-09-09 00:00:00,10,1700,Bank Transfer,Pending
900429,10600,50330,2021-12-14 00:00:00,6,2598,Bank Transfer,Cancelled
900430,10514,50870,2023-07-11 00:00:00,6,2040,Credit Card,Returned
900431,11896,50763,2023-07-10 00:00:00,6,1170,Bank Transfer,Pending
900432,12132,50940,2023-08-15 00:00:00,4,484,Credit Card,Pending
900433,11067,50017,2021-12-27 00:00:00,3,234,Credit Card,Returned
900434,12887,50443,2021-07-01 00:00:00,1,92,Bank Transfer,Returned
900435,11958,50141,2021-04-07 00:00:00,2,400,Bank Transfer,Returned
900436,12654,50308,2022-07-17 00:00:00,2,560,Credit Card,Delivered
900437,10810,50444,2021-11-10 00:00:00,10,2210,Bank Transfer,Delivered
900438,12181,50496,2023-08-13 00:00:00,7,497,Credit Card,Delivered
900439,11089,50426,2021-01-21 00:00:00,6,2712,PayPal,Returned
900440,10290,50475,2023-03-16 00:00:00,8,1328,PayPal,Cancelled
900441,12424,50832,2022-07-30 00:00:00,9,2412,Credit Card,Pending
900442,10769,50245,2022-02-07 00:00:00,5,655,Credit Card,Delivered
900443,12515,50450,2022-09-05 00:00:00,3,330,Bank Transfer,Returned
900444,10471,50802,2023-08-28 00:00:00,4,1060,Credit Card,Pending
900445,12197,50351,2022-11-24 00:00:00,8,1712,Credit Card,Delivered
900446,10088,50599,2023-08-17 00:00:00,3,993,Bank Transfer,Returned
900447,12444,50711,2023-05-22 00:00:00,2,114,Bank Transfer,Pending
900448,10790,50870,2023-04-20 00:00:00,7,2380,PayPal,Delivered
900449,11665,50960,2021-04-13 00:00:00,4,156,Credit Card,Delivered
900450,11310,50161,2021-11-29 00:00:00,8,3344,Credit Card,Delivered
900451,10865,50140,2023-01-23 00:00:00,1,316,PayPal,Delivered
900452,11294,50493,2021-05-14 00:00:00,8,2768,Credit Card,Delivered
900453,10024,50588,2022-03-01 00:00:00,5,1890,Bank Transfer,Returned
900454,11887,50531,2023-07-26 00:00:00,2,360,Credit Card,Pending
900455,10311,50393,2022-05-20 00:00:00,1,31,Bank Transfer,Delivered
900456,11485,50842,2023-05-21 00:00:00,6,2070,Credit Card,Pending
900457,11232,50401,2021-07-09 00:00:00,9,684,PayPal,Delivered
900458,12712,50050,2022-09-04 00:00:00,9,1125,Bank Transfer,Returned
900459,12486,50744,2021-02-21 00:00:00,9,855,Bank Transfer,Returned
900460,10706,50295,2022-09-04 00:00:00,4,1860,PayPal,Pending
900461,11360,50425,2022-01-09 00:00:00,6,2832,Bank Transfer,Delivered
900462,10422,50906,2022-01-10 00:00:00,10,3770,PayPal,Returned
900463,11774,50012,2022-01-24 00:00:00,6,654,Credit Card,Delivered
900464,12369,50335,2022-11-05 00:00:00,5,810,PayPal,Delivered
900465,12635,50991,2023-03-15 00:00:00,2,602,Credit Card,Cancelled
900466,10947,50015,2022-02-08 00:00:00,7,1820,Bank Transfer,Returned
900467,11187,50028,2022-08-16 00:00:00,1,14,Bank Transfer,Pending
900468,11835,50388,2023-01-02 00:00:00,6,2076,PayPal,Pending
900469,11565,50292,2022-05-20 00:00:00,5,1010,Credit Card,Delivered
900470,10849,50887,2021-03-24 00:00:00,5,1545,PayPal,Delivered
900471,11590,50833,2021-11-15 00:00:00,8,808,Bank Transfer,Delivered
900472,11319,50250,2023-12-27 00:00:00,9,3384,Bank Transfer,Cancelled
900473,12090,50505,2022-02-18 00:00:00,7,56,Credit Card,Delivered
900474,11948,50098,2022-03-29 00:00:00,10,4760,Credit Card,Delivered
900475,11309,50815,2023-01-16 00:00:00,8,3040,Bank Transfer,Pending
900476,12987,50337,2021-07-17 00:00:00,2,400,Bank Transfer,Cancelled
900477,10387,50039,2021-09-16 00:00:00,2,204,Credit Card,Pending
900478,12036,50038,2021-10-25 00:00:00,8,3712,PayPal,Cancelled
900479,11162,50300,2021-10-27 00:00:00,6,1674,PayPal,Cancelled
900480,12026,50179,2021-05-09 00:00:00,8,1584,Credit Card,Returned
900481,12958,50609,2022-05-13 00:00:00,9,711,Credit Card,Returned
900482,10716,50892,2022-03-14 00:00:00,9,1971,Credit Card,Returned
900483,12479,50469,2021-07-26 00:00:00,6,1932,Bank Transfer,Pending
900484,12602,50282,2021-10-21 00:00:00,8,3776,PayPal,Returned
900485,12848,50750,2021-01-29 00:00:00,2,394,Credit Card,Returned
900486,10426,50164,2021-06-28 00:00:00,8,1680,PayPal,Pending
900487,11440,50453,2021-02-10 00:00:00,3,546,Bank Transfer,Cancelled
900488,12074,50097,2021-12-10 00:00:00,1,53,Bank Transfer,Cancelled
900489,10385,50769,2023-03-27 00:00:00,7,3164,Credit Card,Delivered
900490,10056,50309,2023-01-07 00:00:00,1,333,Credit Card,Delivered
900491,12682,50262,2022-09-18 00:00:00,1,61,Credit Card,Returned
900492,10106,50293,2021-10-05 00:00:00,1,375,Credit Card,Pending
900493,12897,50770,2022-06-13 00:00:00,4,1848,PayPal,Cancelled
900494,10670,50249,2021-03-27 00:00:00,4,1900,Credit Card,Pending
900495,10376,50245,2021-11-13 00:00:00,10,1310,PayPal,Delivered
900496,10743,50251,2022-11-24 00:00:00,6,2448,Bank Transfer,Returned
900497,10967,50123,2023-05-13 00:00:00,10,4680,Bank Transfer,Delivered
900498,10308,50325,2021-11-11 00:00:00,3,1377,PayPal,Delivered
900499,12139,50986,2021-08-13 00:00:00,10,3980,PayPal,Cancelled
900500,10802,50681,2023-12-14 00:00:00,6,2406,Credit Card,Pending
900501,10110,50947,2021-03-09 00:00:00,7,350,Credit Card,Cancelled
900502,11665,50501,2023-10-18 00:00:00,1,11,Credit Card,Cancelled
900503,12633,50687,2023-05-06 00:00:00,6,576,Bank Transfer,Delivered
900504,10340,50781,2023-06-02 00:00:00,10,800,PayPal,Returned
900505,11589,50716,2023-08-29 00:00:00,1,355,PayPal,Delivered
900506,10979,50837,2021-07-19 00:00:00,7,3430,PayPal,Pending
900507,12404,50066,2021-11-28 00:00:00,10,730,PayPal,Returned
900508,11916,50827,2022-07-01 00:00:00,5,1810,Credit Card,Cancelled
900509,10168,50836,2021-03-07 00:00:00,10,3240,Credit Card,Pending
900510,10557,50059,2023-01-01 00:00:00,4,1752,PayPal,Pending
900511,10905,50731,2022-07-22 00:00:00,1,15,Credit Card,Pending
900512,10105,50498,2022-10-19 00:00:00,9,873,Bank Transfer,Pending
900513,12048,50373,2022-02-08 00:00:00,7,560,Credit Card,Delivered
900514,12198,50266,2022-09-10 00:00:00,2,714,Bank Transfer,Pending
900515,10146,50653,2022-08-19 00:00:00,4,548,Bank Transfer,Delivered
900516,12764,50236,2022-10-10 00:00:00,4,396,PayPal,Returned
900517,10874,50898,2021-05-26 00:00:00,8,1344,PayPal,Pending
900518,10299,50218,2023-01-31 00:00:00,2,340,Credit Card,Delivered
900519,11737,50527,2021-05-05 00:00:00,5,1315,PayPal,Pending
900520,10646,50814,2022-04-25 00:00:00,10,170,Bank Transfer,Returned
900521,12771,50441,2023-09-29 00:00:00,8,576,Bank Transfer,Cancelled
900522,10638,50650,2022-12-13 00:00:00,6,1692,Credit Card,Returned
900523,12287,50406,2022-12-16 00:00:00,4,1324,Bank Transfer,Cancelled
900524,12512,50744,2023-03-26 00:00:00,5,475,PayPal,Delivered
900525,12501,50601,2023-11-20 00:00:00,2,376,Credit Card,Returned
900526,10784,50975,2021-02-25 00:00:00,5,2430,Credit Card,Delivered
900527,10897,50589,2021-05-12 00:00:00,3,1020,Credit Card,Returned
900528,10371,50648,2021-08-19 00:00:00,3,168,PayPal,Pending
900529,10487,50917,2022-01-30 00:00:00,7,70,Bank Transfer,Cancelled
900530,12038,50469,2023-09-09 00:00:00,3,966,PayPal,Pending
900531,12213,50918,2023-08-21 00:00:00,4,516,Credit Card,Delivered
900532,11361,50110,2023-07-22 00:00:00,7,714,Bank Transfer,Pending
900533,10192,50353,2023-06-27 00:00:00,3,870,Credit Card,Cancelled
900534,10730,50813,2022-06-17 00:00:00,10,3550,PayPal,Cancelled
900535,12262,50091,2023-08-23 00:00:00,10,630,Credit Card,Cancelled
900536,12622,50936,2022-03-24 00:00:00,2,906,PayPal,Cancelled
900537,10957,50882,2021-05-06 00:00:00,10,2200,Credit Card,Cancelled
900538,10381,50918,2022-07-09 00:00:00,7,903,Credit Card,Delivered
900539,12721,50414,2022-11-25 00:00:00,5,1020,Credit Card,Pending
900540,10798,50702,2022-05-04 00:00:00,1,430,PayPal,Returned
900541,10239,50073,2022-09-04 00:00:00,10,2770,PayPal,Pending
900542,12748,50685,2023-06-10 00:00:00,8,2632,PayPal,Pending
900543,11106,50547,2022-03-22 00:00:00,3,1272,PayPal,Delivered
900544,11387,50722,2022-05-23 00:00:00,7,903,PayPal,Delivered
900545,12553,50298,2022-04-02 00:00:00,6,2046,Bank Transfer,Delivered
900546,12250,50645,2023-09-13 00:00:00,10,760,Credit Card,Delivered
900547,12968,50283,2022-01-20 00:00:00,6,2640,PayPal,Pending
900548,11528,50505,2022-12-13 00:00:00,8,64,Bank Transfer,Cancelled
900549,11668,50198,2023-07-18 00:00:00,4,1584,Bank Transfer,Cancelled
900550,10037,50958,2022-03-28 00:00:00,4,112,Credit Card,Delivered
900551,12692,50032,2022-10-16 00:00:00,3,1218,Credit Card,Returned
900552,11997,50648,2022-06-05 00:00:00,1,56,Credit Card,Pending
900553,11426,50760,2022-06-22 00:00:00,10,4900,PayPal,Pending
900554,12813,50871,2021-05-25 00:00:00,3,318,Credit Card,Returned
900555,12754,50341,2023-12-28 00:00:00,1,200,Credit Card,Delivered
900556,12593,50658,2022-12-01 00:00:00,6,2262,Credit Card,Pending
900557,11491,50334,2021-05-11 00:00:00,8,1608,Bank Transfer,Returned
900558,11225,50143,2023-01-03 00:00:00,3,144,PayPal,Cancelled
900559,12588,50746,2022-05-28 00:00:00,4,1852,Credit Card,Returned
900560,12023,50410,2022-10-02 00:00:00,5,2235,Bank Transfer,Returned
900561,12442,50949,2021-01-01 00:00:00,7,2345,PayPal,Delivered
900562,10833,50044,2022-03-08 00:00:00,6,390,Credit Card,Pending
900563,10597,50032,2022-01-26 00:00:00,2,812,Bank Transfer,Returned
900564,12441,50743,2022-02-03 00:00:00,7,490,PayPal,Pending
900565,10700,50028,2023-03-19 00:00:00,8,112,Credit Card,Pending
900566,11647,50423,2022-01-30 00:00:00,1,8,Credit Card,Delivered
900567,12019,50491,2023-08-10 00:00:00,6,42,Bank Transfer,Cancelled
900568,10441,50160,2021-06-23 00:00:00,9,3663,Credit Card,Pending
900569,11861,50845,2023-12-05 00:00:00,7,1960,Bank Transfer,Delivered
900570,11641,50207,2023-05-05 00:00:00,5,265,Bank Transfer,Delivered
900571,11530,50018,2022-06-23 00:00:00,10,1750,Bank Transfer,Returned
900572,12966,50103,2023-01-15 00:00:00,10,2430,PayPal,Pending
900573,12368,50582,2022-12-22 00:00:00,9,153,Bank Transfer,Delivered
900574,12601,50631,2021-02-19 00:00:00,2,770,PayPal,Cancelled
900575,11095,50651,2023-12-21 00:00:00,7,826,Credit Card,Returned
900576,10568,50672,2021-08-31 00:00:00,9,2061,PayPal,Cancelled
900577,12967,50232,2022-08-20 00:00:00,2,592,Bank Transfer,Delivered
900578,10236,50660,2021-10-03 00:00:00,10,4820,Credit Card,Returned
900579,11305,50865,2023-11-21 00:00:00,6,1986,Bank Transfer,Pending
900580,11186,50424,2021-01-08 00:00:00,9,1539,Bank Transfer,Returned
900581,11033,50904,2022-12-16 00:00:00,3,87,Credit Card,Returned
900582,12108,50755,2021-02-02 00:00:00,8,3328,Bank Transfer,Cancelled
900583,12941,50547,2023-03-21 00:00:00,5,2120,PayPal,Pending
900584,11841,50837,2023-07-17 00:00:00,7,3430,Credit Card,Delivered
900585,10225,50894,2023-05-12 00:00:00,3,1179,Credit Card,Cancelled
900586,11843,50867,2021-02-06 00:00:00,8,3432,Credit Card,Pending
900587,12748,50239,2021-02-03 00:00:00,2,778,Bank Transfer,Delivered
900588,10582,50334,2022-03-31 00:00:00,8,1608,Bank Transfer,Returned
900589,10169,50149,2022-03-20 00:00:00,2,176,Credit Card,Pending
900590,11466,50623,2021-07-31 00:00:00,7,2891,PayPal,Cancelled
900591,10014,50408,2022-12-03 00:00:00,2,812,Bank Transfer,Delivered
900592,12212,50017,2022-08-31 00:00:00,7,546,Bank Transfer,Delivered
900593,11444,50914,2023-09-09 00:00:00,1,186,Bank Transfer,Pending
900594,12805,50226,2021-12-27 00:00:00,6,2028,PayPal,Pending
900595,11871,50652,2021-10-31 00:00:00,10,2430,Bank Transfer,Returned
900596,11544,50656,2021-10-23 00:00:00,7,1190,Bank Transfer,Delivered
900597,11690,50260,2021-06-01 00:00:00,4,1740,PayPal,Returned
900598,11572,50729,2022-08-23 00:00:00,1,33,PayPal,Returned
900599,11052,50674,2021-07-30 00:00:00,6,1884,Bank Transfer,Cancelled
900600,11732,50604,2021-08-20 00:00:00,4,480,Credit Card,Cancelled
900601,10446,50174,2023-05-20 00:00:00,3,759,Credit Card,Pending
900602,10716,50843,2022-11-26 00:00:00,4,1808,PayPal,Pending
900603,10819,50205,2022-01-02 00:00:00,6,204,Bank Transfer,Pending
900604,12152,50415,2022-04-26 00:00:00,5,1295,PayPal,Cancelled
900605,12790,50508,2022-07-26 00:00:00,2,184,PayPal,Returned
900606,10426,50153,2023-07-19 00:00:00,2,40,Credit Card,Returned
900607,11125,50103,2023-11-06 00:00:00,3,729,PayPal,Cancelled
900608,11565,50714,2022-04-11 00:00:00,6,948,PayPal,Pending
900609,12687,50792,2021-10-21 00:00:00,1,222,Bank Transfer,Pending
900610,10850,50065,2021-06-20 00:00:00,7,840,Bank Transfer,Returned
900611,11546,50117,2023-11-22 00:00:00,8,1512,PayPal,Delivered
900612,11130,50665,2021-09-20 00:00:00,7,581,PayPal,Delivered
900613,11703,50156,2022-07-12 00:00:00,3,1401,Bank Transfer,Delivered
900614,12002,50676,2021-07-08 00:00:00,6,1002,Credit Card,Delivered
900615,12817,50082,2023-02-25 00:00:00,4,1708,Bank Transfer,Pending
900616,10277,50518,2022-08-06 00:00:00,5,1045,Bank Transfer,Cancelled
900617,11807,50834,2023-09-29 00:00:00,3,363,Bank Transfer,Cancelled
900618,12948,50067,2022-08-23 00:00:00,5,1790,Bank Transfer,Delivered
900619,12236,50238,2023-04-26 00:00:00,6,1902,Bank Transfer,Cancelled
900620,11940,50584,2021-12-08 00:00:00,8,3696,Credit Card,Returned
900621,12153,50607,2023-08-12 00:00:00,6,1224,Bank Transfer,Delivered
900622,10546,50816,2021-01-22 00:00:00,9,1908,Bank Transfer,Pending
900623,12428,50979,2021-06-15 00:00:00,10,2220,Credit Card,Delivered
900624,10110,50326,2021-08-22 00:00:00,10,850,PayPal,Returned
900625,10545,50590,2022-10-03 00:00:00,10,1320,Credit Card,Cancelled
900626,12402,50067,2022-08-30 00:00:00,10,3580,Bank Transfer,Cancelled
900627,10743,50176,2022-06-24 00:00:00,4,484,PayPal,Cancelled
900628,12365,50833,2023-11-25 00:00:00,2,202,Credit Card,Pending
900629,11290,50684,2021-11-14 00:00:00,9,2871,PayPal,Delivered
900630,11876,50478,2021-12-09 00:00:00,3,147,Credit Card,Pending
900631,11089,50255,2023-09-06 00:00:00,7,1120,Credit Card,Returned
900632,10333,50063,2022-09-29 00:00:00,4,1360,PayPal,Pending
900633,11537,50814,2021-03-20 00:00:00,1,17,PayPal,Delivered
900634,11157,50403,2023-06-12 00:00:00,8,3864,PayPal,Cancelled
900635,10592,50758,2022-07-27 00:00:00,4,1140,PayPal,Cancelled
900636,10783,50192,2022-03-25 00:00:00,6,2172,Bank Transfer,Cancelled
900637,10540,50979,2021-10-09 00:00:00,7,1554,Credit Card,Cancelled
900638,12783,50329,2022-11-06 00:00:00,8,3424,Bank Transfer,Pending
900639,11559,50071,2021-02-26 00:00:00,10,3560,Credit Card,Delivered
900640,11520,50878,2021-07-10 00:00:00,2,458,Bank Transfer,Delivered
900641,12669,50741,2022-10-06 00:00:00,9,954,Bank Transfer,Delivered
900642,10619,50946,2021-02-11 00:00:00,10,2630,Credit Card,Pending
900643,12957,50063,2022-11-10 00:00:00,3,1020,Bank Transfer,Cancelled
900644,11834,50297,2022-05-17 00:00:00,1,205,PayPal,Cancelled
900645,10992,50245,2023-03-01 00:00:00,2,262,PayPal,Delivered
900646,12147,50519,2023-01-20 00:00:00,8,1720,Bank Transfer,Cancelled
900647,12365,50393,2023-01-12 00:00:00,10,310,Bank Transfer,Pending
900648,12171,50772,2021-06-14 00:00:00,6,1614,Credit Card,Returned
900649,12847,50601,2023-01-25 00:00:00,1,188,Credit Card,Cancelled
900650,11617,50177,2021-03-31 00:00:00,9,648,Bank Transfer,Returned
900651,11519,50204,2023-09-14 00:00:00,7,623,Credit Card,Returned
900652,12505,50646,2023-12-18 00:00:00,10,1690,PayPal,Returned
900653,10522,50594,2022-10-10 00:00:00,3,1140,PayPal,Cancelled
900654,12568,51000,2023-01-20 00:00:00,7,77,PayPal,Returned
900655,10917,50533,2023-03-30 00:00:00,6,1770,Credit Card,Cancelled
900656,10717,50911,2021-08-31 00:00:00,3,1290,Credit Card,Delivered
900657,12363,50128,2022-10-25 00:00:00,8,3392,Credit Card,Pending
900658,12757,50195,2023-05-08 00:00:00,1,132,Credit Card,Returned
900659,12758,50194,2021-08-07 00:00:00,5,2240,Bank Transfer,Returned
900660,11937,50184,2021-01-09 00:00:00,8,368,Bank Transfer,Delivered
900661,10560,50247,2022-03-06 00:00:00,3,948,Bank Transfer,Pending
900662,10969,50873,2021-01-13 00:00:00,10,4360,Bank Transfer,Delivered
900663,12404,50872,2023-06-26 00:00:00,6,2496,PayPal,Pending
900664,11078,50324,2023-08-28 00:00:00,10,2550,Credit Card,Returned
900665,10890,50160,2022-11-21 00:00:00,2,814,PayPal,Pending
900666,10793,50706,2023-12-27 00:00:00,9,378,Credit Card,Delivered
900667,12313,50622,2022-11-08 00:00:00,2,936,Bank Transfer,Returned
900668,10982,50925,2021-07-03 00:00:00,5,455,PayPal,Delivered
900669,10802,50066,2023-10-02 00:00:00,3,219,Credit Card,Returned
900670,10043,50930,2021-07-27 00:00:00,10,4080,Bank Transfer,Cancelled
900671,11610,50254,2022-06-12 00:00:00,9,261,Credit Card,Returned
